questionnaire_url,usajobs_control_number,position_title,announcement_number,hiring_agency,occupation_series,occupation_name,position_open_date,position_close_date,position_location,grade_code,position_schedule,extracted_from_file,extracted_date
https://apply.usastaffing.gov/ViewQuestionnaire/12770786,841624600,Social Worker (Program Coordinator) - Spinal Cord Injury (SCI),CBSV-12770786-25-GEJ,Department of Veterans Affairs,0185,Social Work,2025-07-25 00:00:00.000,2025-08-07T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.263919
https://apply.usastaffing.gov/ViewQuestionnaire/12770787,841624700,Social Worker (Program Coordinator) - Spinal Cord Injury (SCI),CBSV-12770787-25-GEJ,Department of Veterans Affairs,0185,Social Work,2025-07-25 00:00:00.000,2025-08-07T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.264185
https://apply.usastaffing.gov/ViewQuestionnaire/12771057,841627400,Senior Social Worker (HUD-VASH),CBSV-12771057-25-GEJ,Department of Veterans Affairs,0185,Social Work,2025-07-25 00:00:00.000,2025-08-11T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.264458
https://apply.usastaffing.gov/ViewQuestionnaire/12771058,841627500,Senior Social Worker (HUD-VASH),CBSV-12771058-25-GEJ,Department of Veterans Affairs,0185,Social Work,2025-07-25 00:00:00.000,2025-08-11T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.264730
https://apply.usastaffing.gov/ViewQuestionnaire/12770145,841634000,Social Worker (Program Coordinator),CBST-12770145-25-AB,Department of Veterans Affairs,0185,Social Work,2025-07-25 07:07:19.667,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.264986
https://apply.usastaffing.gov/ViewQuestionnaire/12769308,841634900,Social Worker Program Coordinator,CBTG-12769308-25-MAK,Department of Veterans Affairs,0185,Social Work,2025-07-25 07:21:00.147,2025-08-01T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.265283
https://apply.usastaffing.gov/ViewQuestionnaire/12769343,841636400,Social Worker - Veterans Readjustment Counselor,CBZY-12769343-25-SPH,Department of Veterans Affairs,0185,Social Work,2025-07-25 07:38:48.820,2025-08-01T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.265580
https://apply.usastaffing.gov/ViewQuestionnaire/12764757,841647600,Social Worker (Program Coordinator) - RANGE Program,CBSY-12764757-25-KA,Department of Veterans Affairs,0185,Social Work,2025-07-25 09:05:17.773,2025-09-30T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.265877
https://apply.usastaffing.gov/ViewQuestionnaire/12769051,841648600,Social Worker - RANGE Program,CBSY-12769051-25-KA,Department of Veterans Affairs,0185,Social Work,2025-07-25 09:11:42.617,2025-09-30T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.266171
https://apply.usastaffing.gov/ViewQuestionnaire/12771736,841649600,Social Worker,CBSY-12771736-25-GPA,Department of Veterans Affairs,0185,Social Work,2025-07-25 09:14:13.667,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.266435
https://apply.usastaffing.gov/ViewQuestionnaire/12771822,841658000,Social Worker (HIPU),CBTB-12771822-25-RF,Department of Veterans Affairs,0185,Social Work,2025-07-25 10:01:37.517,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.266704
https://apply.usastaffing.gov/ViewQuestionnaire/12771791,841658200,Social Worker (HIPU),CBTB-12771791-25-RF,Department of Veterans Affairs,0185,Social Work,2025-07-25 10:03:29.387,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.266967
https://apply.usastaffing.gov/ViewQuestionnaire/12771022,841669200,Social Worker (HUD-VASH) - EDRP,CBSS-12771022-25-JAS,Department of Veterans Affairs,0185,Social Work,2025-07-25 11:02:22.623,2025-08-12T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.267230
https://apply.usastaffing.gov/ViewQuestionnaire/12771812,841673800,Social Worker-(Program Coordinator),CBSV-12771812-25-EWK,Department of Veterans Affairs,0185,Social Work,2025-07-25 11:22:42.493,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.267515
https://apply.usastaffing.gov/ViewQuestionnaire/12768378,841690800,Social Worker Primary Care Mental Health Integration Program Therapist,CBSU-12768378-25-SZ,Department of Veterans Affairs,0185,Social Work,2025-07-25 12:42:54.307,2025-08-05T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.267795
https://apply.usastaffing.gov/ViewQuestionnaire/12771408,841697800,Senior Social Worker,CBSV-12771408-25-AH,Department of Veterans Affairs,0185,Social Work,2025-07-25 13:30:47.533,2025-08-01T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.268086
https://apply.usastaffing.gov/ViewQuestionnaire/12771409,841698300,Senior Social Worker,CBSV-12771409-25-AH,Department of Veterans Affairs,0185,Social Work,2025-07-25 13:33:19.710,2025-08-01T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.268387
https://apply.usastaffing.gov/ViewQuestionnaire/12768700,841714500,Senior Social Worker,CBSR-12768700-25-CP,Department of Veterans Affairs,0185,Social Work,2025-07-25 14:50:00.940,2025-07-30T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.268665
https://apply.usastaffing.gov/ViewQuestionnaire/12771238,841718900,Social Worker - Outpatient Substance Use Disorder Therapist,CBSY-12771238-25-CR,Department of Veterans Affairs,0185,Social Work,2025-07-25 15:10:22.553,2025-08-01T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.268909
https://apply.usastaffing.gov/ViewQuestionnaire/12765058,841734700,Social Worker (HCHV),CBTB-12765058-25-SP,Department of Veterans Affairs,0185,Social Work,2025-07-25 17:39:12.480,2025-08-05T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.269168
https://apply.usastaffing.gov/ViewQuestionnaire/12771505,841727100,Social Services Assistant,STIMP-25-12771505-CAWY-SR,Department of the Interior,0186,Social Services Aid And Assistant,2025-07-25 16:02:00.050,2025-08-07T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.269377
https://apply.usastaffing.gov/ViewQuestionnaire/12771173,841652400,Supervisory Rec Spec / Liberty Manager,25-12771173,Department of the Navy,0188,Recreation Specialist,2025-07-25 09:28:30.327,2025-08-09T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.269595
https://apply.usastaffing.gov/ViewQuestionnaire/12771844,841732600,Fitness Specialist (CYS) NF-03,C2SCNAFCY-25-12771844,Department of the Army,0188,Recreation Specialist,2025-07-25 17:09:52.657,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.269812
https://apply.usastaffing.gov/ViewQuestionnaire/12770900,841643000,Recreation Assistant (Outdoor Recreation),25-9NFSW929696,Department of the Air Force,0189,Recreation Aid And Assistant,2025-07-25 08:42:02.477,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.273864
https://apply.usastaffing.gov/ViewQuestionnaire/12771729,841646800,RECREATION AID,25-4WFSWG931203,Department of the Air Force,0189,Recreation Aid And Assistant,2025-07-25 09:03:07.087,2025-08-05T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.274071
https://apply.usastaffing.gov/ViewQuestionnaire/12771755,841650200,RECREATION ASSISTANT (SPORTS/FITNESS),25-5NFSV931267,Department of the Air Force,0189,Recreation Aid And Assistant,2025-07-25 09:16:25.857,2025-08-24T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.274266
https://apply.usastaffing.gov/ViewQuestionnaire/12771751,841652900,Recreation Assistant NF - 02 (Weston Lake),O3NAFDU-25-12771751,Department of the Army,0189,Recreation Aid And Assistant,2025-07-25 10:31:29.040,2025-08-05T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.274423
https://apply.usastaffing.gov/ViewQuestionnaire/12771763,841655000,Community Recreation Aid,25-12771763,Department of the Navy,0189,Recreation Aid And Assistant,2025-07-25 09:44:18.117,2025-08-03T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.274600
https://apply.usastaffing.gov/ViewQuestionnaire/12771862,841662000,RECREATION AID,25-9UFSV931386,Department of the Air Force,0189,Recreation Aid And Assistant,2025-07-25 10:26:42.337,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.274784
https://apply.usastaffing.gov/ViewQuestionnaire/12771832,841662200,Lead Recreation Assistant NF - 02 (Weston Lake),O3NAFDU-25-12771832,Department of the Army,0189,Recreation Aid And Assistant,2025-07-25 10:27:11.057,2025-08-06T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.274969
https://apply.usastaffing.gov/ViewQuestionnaire/12770478,841669100,Recreation Assistant (Facilities Operator) NF-02,O3NAFEG-25-12770478,Department of the Army,0189,Recreation Aid And Assistant,2025-07-25 11:01:56.087,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.275142
https://apply.usastaffing.gov/ViewQuestionnaire/12771837,841669900,RECREATION ASSISTANT (STUDENT INTERN),25-5AFSC930808,Department of the Air Force,0189,Recreation Aid And Assistant,2025-07-25 11:04:32.833,2025-07-30T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.275335
https://apply.usastaffing.gov/ViewQuestionnaire/12771355,841691200,Recreation Aid,FTW25-12771355,Department of the Navy,0189,Recreation Aid And Assistant,2025-07-25 12:47:39.000,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.275585
https://apply.usastaffing.gov/ViewQuestionnaire/12771521,841691900,Recreation Assistant,FTW25-12771521,Department of the Navy,0189,Recreation Aid And Assistant,2025-07-25 14:51:13.247,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.275856
https://apply.usastaffing.gov/ViewQuestionnaire/12772024,841706100,RECREATION AID,25JUL8GBARNUMT931761,Department of the Air Force,0189,Recreation Aid And Assistant,2025-07-25 14:11:15.093,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.276054
https://apply.usastaffing.gov/ViewQuestionnaire/12772103,841711400,Recreation Aid NF-01,O3NAFEA-25-12772103,Department of the Army,0189,Recreation Aid And Assistant,2025-07-25 14:36:31.153,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.276233
https://apply.usastaffing.gov/ViewQuestionnaire/12772147,841717600,Recreation Aid,FTW25-12772147,Department of the Navy,0189,Recreation Aid And Assistant,2025-07-25 15:06:02.257,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.276639
https://apply.usastaffing.gov/ViewQuestionnaire/12771762,841730200,Recreation Assistant NF-02,O2NAFDL-25-12771762,Department of the Army,0189,Recreation Aid And Assistant,2025-07-25 00:00:00.000,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.277081
https://apply.usastaffing.gov/ViewQuestionnaire/12767816,841733800,Recreation Assistant (Outdoor) NF-02,O2NAFDL-25-12767816,Department of the Army,0189,Recreation Aid And Assistant,2025-07-25 00:00:00.000,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.277254
https://apply.usastaffing.gov/ViewQuestionnaire/12772377,841738100,Lead Recreation Assistant NF-03,O2NAFEU-25-12772377,Department of the Army,0189,Recreation Aid And Assistant,2025-07-25 18:59:54.347,2025-08-05T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.277448
https://apply.usastaffing.gov/ViewQuestionnaire/12765749,841739100,Recreation Assistant - Sharkey Theater,25219,Department of the Navy,0189,Recreation Aid And Assistant,2025-07-25 00:00:00.000,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.277817
https://apply.usastaffing.gov/ViewQuestionnaire/12769469,841302800,HR SPEC (EMPLOYEE BENEFITS) - TITLE 5,GA-12769469-AR-25-184,Department of the Army,0201,Human Resources Management,2025-07-25 00:00:00.000,2025-08-15T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.278022
https://apply.usastaffing.gov/ViewQuestionnaire/12769957,841553600,Human Resources Specialist (Military),SDDE256132739957R,Department of the Army,0201,Human Resources Management,2025-07-26 00:00:00.000,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.278256
https://apply.usastaffing.gov/ViewQuestionnaire/12768083,841560800,HUMAN RESOURCES SPECIALIST (MILITARY),9Z-AFPC-12768083-912150-ATS,Department of the Air Force,0201,Human Resources Management,2025-07-25 00:00:00.000,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.278548
https://apply.usastaffing.gov/ViewQuestionnaire/12771206,841610100,Human Resources Officer,25-MA-12771206-MS,Department of Justice,0201,Human Resources Management,2025-07-25 00:00:00.000,2025-08-07T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.278802
https://apply.usastaffing.gov/ViewQuestionnaire/12765632,841621400,Human Resources Specialist,NC7X258788595632,Department of Defense,0201,Human Resources Management,2025-07-25 00:00:00.000,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.279010
https://apply.usastaffing.gov/ViewQuestionnaire/12769526,841626400,Human Resources Specialist,25-VAE-12769526-MS,Department of Justice,0201,Human Resources Management,2025-07-25 00:00:00.000,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.279306
https://apply.usastaffing.gov/ViewQuestionnaire/12758652,841703400,Human Resources Specialist (Classification),25-DC-12758652-MS,Department of Justice,0201,Human Resources Management,2025-07-25 13:59:32.853,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.279748
https://apply.usastaffing.gov/ViewQuestionnaire/12770726,841576700,HUMAN RESOURCES ASSISTANT (MILITARY),9P-AFPC-12770726-918588-RAS,Department of the Air Force,0203,Human Resources Assistance,2025-07-25 00:00:00.000,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.280228
https://apply.usastaffing.gov/ViewQuestionnaire/12771750,841659900,HUMAN RESOURCES ASSISTANT,25-5RFSC923463,Department of the Air Force,0203,Human Resources Assistance,2025-07-25 10:13:48.237,2025-08-22T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.280428
https://apply.usastaffing.gov/ViewQuestionnaire/12772045,841702800,Human Resources Assistant (Military/Office Automation),CHDE250880892045D,Department of the Army,0203,Human Resources Assistance,2025-07-25 13:58:21.090,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.280636
https://apply.usastaffing.gov/ViewQuestionnaire/12769897,841618100,EQUAL EMPLOYMENT SPECIALIST,ST-12769897-25-PSD,Department of the Navy,0260,Equal Employment Opportunity,2025-07-25 00:00:00.000,2025-07-28T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.280882
https://apply.usastaffing.gov/ViewQuestionnaire/12771970,841691800,Student Trainee (Human Resources/Office Automation),25-CAE-12771970-PP,Department of Justice,0299,Human Resources Management Student Trainee,2025-07-25 12:50:06.687,2025-08-15T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.281124
https://apply.usastaffing.gov/ViewQuestionnaire/12765170,840756900,Mission Support Specialist (Generalist),USBP-IMP-12765170-SNM,Department of Homeland Security,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.281432
https://apply.usastaffing.gov/ViewQuestionnaire/12767805,841107700,Staff Assistant,USBP-IMP-12767805-SNM,Department of Homeland Security,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.281730
https://apply.usastaffing.gov/ViewQuestionnaire/12767273,841136700,MISSION SUPPORT SPECIALIST,USBP-IMP-12767273-AMY,Department of Homeland Security,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-08-07T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.282108
https://apply.usastaffing.gov/ViewQuestionnaire/12770999,841535700,Army Reserve Administrator,SDDE255541020999SR,Department of the Army,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-12-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.282347
https://apply.usastaffing.gov/ViewQuestionnaire/12771075,841558300,PROGRAM OPERATIONS SPECIALIST,7Q-DCIPS-12771075-870834-JB,Department of the Air Force,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.282877
https://apply.usastaffing.gov/ViewQuestionnaire/12770332,841566400,Army Reserve Adminstrator,CHDE257109710332DR,Department of the Army,0301,Miscellaneous Administration And Program,2025-07-25 10:25:04.197,2025-08-11T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.283087
https://apply.usastaffing.gov/ViewQuestionnaire/12771098,841571500,COMMAND POST SPECIALIST (SORTS),6R-AFPC-892447-12771098-JJ,Department of the Air Force,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.283353
https://apply.usastaffing.gov/ViewQuestionnaire/12771425,841589700,Army Reserve Administrator,SDDE257430841425R,Department of the Army,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-08-07T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.283908
https://apply.usastaffing.gov/ViewQuestionnaire/12771297,841595300,Staff Admininstrative Specialist,SDDE255966501297R2,Department of the Army,0301,Miscellaneous Administration And Program,2025-07-25 00:00:00.000,2025-08-07T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.284125
https://apply.usastaffing.gov/ViewQuestionnaire/12771743,841653400,FORCE SUPPORT SUPERINTENDENT,9X-ARTE-12771743-908657-MLA,Department of the Air Force,0301,Miscellaneous Administration And Program,2025-07-25 09:33:19.103,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.284697
https://apply.usastaffing.gov/ViewQuestionnaire/12768482,841655200,Deputy G-3,SDSC259327158482,Department of the Army,0301,Miscellaneous Administration And Program,2025-07-25 09:44:31.683,2025-08-04T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.284910
https://apply.usastaffing.gov/ViewQuestionnaire/12771395,841661800,SUPERVISORY PROGRAM OFFICER,9P-AFPC-12771395-912717-OSB,Department of the Air Force,0301,Miscellaneous Administration And Program,2025-07-26 00:00:00.000,2025-08-08T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.285163
https://apply.usastaffing.gov/ViewQuestionnaire/12771930,841672200,Military Personnel Administrative Specialist,SDDE255809521930R2,Department of the Army,0301,Miscellaneous Administration And Program,2025-07-26 00:00:00.000,2025-08-22T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.285386
https://apply.usastaffing.gov/ViewQuestionnaire/12768920,841685200,UNIT DEPLOYMENT MANAGER,8I-ART-12768920-910386-IF,Department of the Air Force,0301,Miscellaneous Administration And Program,2025-07-25 12:09:37.880,2025-07-31T23:59:59.9970,,,,current_jobs_2025.parquet,2025-07-26T06:22:50.285785
